,hash,last_modified,bytes,path,content_type,file_ext,isNII,subject,session,modality,task,MB
0,d41d8cd98f00b204e9800998ecf8427e,2021-05-11T19:40:53.038540,0,v3.0/,application/octet-stream,,,,,,,0.0
1,0224bdb99620d7f5b1ff6d8a6006375b,2022-05-17T07:07:20.509880,3309,v3.0/README,application/octet-stream,README,,,,README,,0.0031557083129882812
2,9ffb1223c67185451699540090badf83,2022-05-17T07:07:21.411310,3214,v3.0/README.md,text/markdown,md,,,,README,,0.0030651092529296875
3,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:22.304730,74,v3.0/acq-0_dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
4,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:23.288520,73,v3.0/acq-0_dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
5,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:24.199080,74,v3.0/acq-1_dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
6,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:24.975970,73,v3.0/acq-1_dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
7,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:25.862890,74,v3.0/acq-mb3_dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
8,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:26.679620,73,v3.0/acq-mb3_dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
9,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:27.468090,74,v3.0/acq-mb6_dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
10,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:28.368900,73,v3.0/acq-mb6_dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
11,31a0f1a3181df600d3d5d71627f9fa7b,2022-05-17T07:07:29.324360,2020,v3.0/dataset_description.json,application/json,json,,,,doc,,0.001926422119140625
12,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:30.164360,74,v3.0/dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
13,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:30.943260,73,v3.0/dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
14,71f9cb1f20eeb68d465e18758d9facf4,2022-05-17T07:07:31.780430,195,v3.0/dwi.json,application/json,json,,,,doc,,0.00018596649169921875
15,da50caa7836106dd2694f527cde44778,2022-05-17T07:07:32.645280,262,v3.0/participants.tsv,text/tab-separated-values,tsv,,participants.tsv,,doc,,0.0002498626708984375
16,9c1a9277fe937d6644c85cbd4961380a,2022-05-17T07:07:33.571000,43079009,v3.0/sub-01/ses-00/anat/sub-01_ses-00_FLAIR.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,FLAIR,,41.08334445953369
17,859fd8d553690e6fb005d9342581ec67,2022-05-17T07:07:39.633340,9863802,v3.0/sub-01/ses-00/anat/sub-01_ses-00_T1w.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,T1w,,9.406854629516602
18,371fc143bf73dedd1b7d28fef87570a1,2022-05-17T07:07:40.480910,13059203,v3.0/sub-01/ses-00/anat/sub-01_ses-00_acq-spc_T2w.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,T2w,,12.45422649383545
19,ad0ba3ad782af35e62531f9eed2d7655,2022-05-17T07:07:41.316530,12525342,v3.0/sub-01/ses-00/anat/sub-01_ses-00_acq-tse_T2w.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,T2w,,11.945096969604492
20,082b7d5d344a2684a91875872f0fba56,2022-05-17T07:07:42.201230,108,v3.0/sub-01/ses-00/dwi/sub-01_ses-00_dwi.bval,application/octet-stream,bval,,sub-01,ses-00,dwi,,0.000102996826171875
21,8039707bb0cf569c3268beecb53c1c2d,2022-05-17T07:07:43.003880,1184,v3.0/sub-01/ses-00/dwi/sub-01_ses-00_dwi.bvec,application/octet-stream,bvec,,sub-01,ses-00,dwi,,0.001129150390625
22,0c9f9e523d91e3a10229474ba2627380,2022-05-17T07:07:43.804430,11769600,v3.0/sub-01/ses-00/dwi/sub-01_ses-00_dwi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,dwi,,11.224365234375
23,04e5ca57cf6d63c6f1c51f0195385377,2022-05-17T07:07:44.648330,74,v3.0/sub-01/ses-00/fmap/sub-01_ses-00_dir-ap_epi.json,application/json,json,,,,doc,,7.05718994140625e-05
24,28eb6819ca4b226ab99e1bbee47204e5,2022-05-17T07:07:45.516910,1828863,v3.0/sub-01/ses-00/fmap/sub-01_ses-00_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,fmap,,1.7441396713256836
25,5667391fa60b2544af699f292d1ae0e5,2022-05-17T07:07:46.337370,73,v3.0/sub-01/ses-00/fmap/sub-01_ses-00_dir-pa_epi.json,application/json,json,,,,doc,,6.961822509765625e-05
26,2a0f76d9f93e0dc232d92f71313dbf66,2022-05-17T07:07:47.142360,1816796,v3.0/sub-01/ses-00/fmap/sub-01_ses-00_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,fmap,,1.7326316833496094
27,85ce40042b1aa954c277b10b8c98e1be,2022-05-17T07:07:47.946170,454867499,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiSocial,433.7954511642456
28,ffd4f3683a5dec23072516e383b51d9d,2022-05-17T07:07:49.896260,2541,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiSocial,0.0024232864379882812
29,91af7684747da210da112db97c79bd76,2022-05-17T07:07:50.764830,1812495,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiSocial,1.728529930114746
30,087fb67572c57b66f3e7fd8d42b4fcc8,2022-05-17T07:07:51.598800,451763076,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiSocial,430.83484268188477
31,ffd4f3683a5dec23072516e383b51d9d,2022-05-17T07:07:53.489960,2541,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiSocial,0.0024232864379882812
32,3b4f952a309fb066d9fd3fb811b55d78,2022-05-17T07:07:54.309580,1801882,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiSocial,1.7184085845947266
33,04c03cfdec689270f885515c1b90cf41,2022-05-17T07:07:55.094310,437770803,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiSpatial,417.49077129364014
34,eabd8ff555368f2c16056fd404ad8847,2022-05-17T07:07:57.002430,1037,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiSpatial,0.0009889602661132812
35,1e010c2c72006719c91d60c94e092760,2022-05-17T07:07:57.789470,1812477,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiSpatial,1.7285127639770508
36,5285f323b2d18dc646625684302014cf,2022-05-17T07:07:58.669740,434679457,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiSpatial,414.54263401031494
37,eabd8ff555368f2c16056fd404ad8847,2022-05-17T07:08:00.487160,1037,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiSpatial,0.0009889602661132812
38,a1bd7936548f6b0a5088cfa4424a602f,2022-05-17T07:08:01.325690,1803006,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiSpatial,1.7194805145263672
39,d11d2b28956cfa475c3fd4415f47697c,2022-05-17T07:08:02.141570,270723130,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiStandard,258.18169593811035
40,49d1a6b510e0a8cfde59f394ab686854,2022-05-17T07:08:03.457140,2087,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiStandard,0.0019903182983398438
41,4ad5210afb1e8385f4aa49115299c978,2022-05-17T07:08:04.262690,1812738,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiStandard,1.7287616729736328
42,6addc69afb6f1776b8de89b17d0c797c,2022-05-17T07:08:05.110930,269272630,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,bold,ArchiStandard,256.7983913421631
43,49d1a6b510e0a8cfde59f394ab686854,2022-05-17T07:08:06.502070,2087,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-00,events,ArchiStandard,0.0019903182983398438
44,fdc021847547094b6b3d45aae2aa1b32,2022-05-17T07:08:07.392220,1804026,v3.0/sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-00,sbref,ArchiStandard,1.7204532623291016
45,c5c44b894e247d562ba5881774bef305,2022-05-17T07:08:08.244570,2107478,v3.0/sub-01/ses-03/fmap/sub-01_ses-03_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,fmap,,2.009847640991211
46,5a9e75eb2604c71c4733d9dec55edce5,2022-05-17T07:08:09.122340,2090037,v3.0/sub-01/ses-03/fmap/sub-01_ses-03_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,fmap,,1.9932146072387695
47,980ed5b0fbd43795de2ef4207e57dfb4,2022-05-17T07:08:10.191330,486929179,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpEmotion,464.37185192108154
48,389af525a048fcb25006d2d6a9900bc9,2022-05-17T07:08:14.650080,1468,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpEmotion,0.001399993896484375
49,eb5e0bbfc4398c5056cc889216376de2,2022-05-17T07:08:15.446080,3531698,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpEmotion,3.3680896759033203
50,fe374041715df50c263ca8fdb93f8bac,2022-05-17T07:08:16.348430,482434283,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpEmotion,460.08518505096436
51,0e164b9bbf3ad91fcad42db04a10e209,2022-05-17T07:08:20.761130,1468,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpEmotion,0.001399993896484375
52,cdc6ddda996e29c03f9bef07d060ad46,2022-05-17T07:08:21.654670,3502193,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpEmotion,3.339951515197754
53,5d6f25899df931065b77415caf944125,2022-05-17T07:08:22.524430,658641770,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpGambling,628.1297397613525
54,d125ecd994a19b9a2109a3330fa41313,2022-05-17T07:08:24.636250,1529,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpGambling,0.0014581680297851562
55,c02911138e1e881a8b1f8f7d249a1d9f,2022-05-17T07:08:25.639550,3531488,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpGambling,3.367889404296875
56,092fa3067bb81f83beca2219db5161ba,2022-05-17T07:08:26.753830,653146648,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpGambling,622.8891830444336
57,84c3a4c3f3bae4ca1e0d58d9d4e949f5,2022-05-17T07:08:32.419700,1530,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpGambling,0.0014591217041015625
58,1e3d239a0a5c7dd176f41bbe5d22eadd,2022-05-17T07:08:33.456830,3502057,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpGambling,3.3398218154907227
59,796675d3e6002c8070eb5b74477b87d0,2022-05-17T07:08:34.357000,767112921,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpLanguage,731.5758905410767
60,ca6de62591e17ffc7b2bbf93b8774ef4,2022-05-17T07:08:40.421450,421,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpLanguage,0.00040149688720703125
61,42abc51fff8c327e9da3b1fdbcbf53f8,2022-05-17T07:08:41.300610,3530875,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpLanguage,3.367304801940918
62,d253fe1b97be99e6863356542d07fd7f,2022-05-17T07:08:42.201400,761531302,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpLanguage,726.2528438568115
63,f8cce0d5c65ad7d7f399467eba748ece,2022-05-17T07:08:44.965870,525,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpLanguage,0.0005006790161132812
64,d33eccee49f4f548b0a8804c612e4f7c,2022-05-17T07:08:45.765890,3505396,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpLanguage,3.343006134033203
65,fee726cf8d3089e316d60947b4edf1b8,2022-05-17T07:08:46.609120,648070359,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpMotor,618.048056602478
66,0f20afbc87906e7db24e8df329fb6c53,2022-05-17T07:08:51.827140,5478,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpMotor,0.0052242279052734375
67,c0be545e8aca81f694281cc2256b49d5,2022-05-17T07:08:52.595360,3533768,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpMotor,3.3700637817382812
68,d13983dda5b3e993d8a965ffb2963761,2022-05-17T07:08:53.431460,643171967,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,bold,HcpMotor,613.3765859603882
69,2251e2ecbe47bcb100105c611d2a5f9e,2022-05-17T07:08:55.895310,5480,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-03,events,HcpMotor,0.00522613525390625
70,53573dc0b6adb0a27a44e6831795cc40,2022-05-17T07:08:56.703590,3505653,v3.0/sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-03,sbref,HcpMotor,3.3432512283325195
71,4fc88e770e7c05869907788f8d02486c,2022-05-17T07:08:57.550430,2115465,v3.0/sub-01/ses-04/fmap/sub-01_ses-04_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,fmap,,2.0174646377563477
72,cad59496d77318896980a28072b93473,2022-05-17T07:08:58.319700,2088876,v3.0/sub-01/ses-04/fmap/sub-01_ses-04_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,fmap,,1.9921073913574219
73,b693add9a9a83b3fc3306170f2851050,2022-05-17T07:08:59.136400,1092925901,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpRelational,1042.2953615188599
74,829c07d253bd0c60e99f7ff42c122f0a,2022-05-17T07:09:02.845200,1341,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpRelational,0.0012788772583007812
75,ae8482e5252538cfeed924c04d05b58e,2022-05-17T07:09:03.632020,3546815,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpRelational,3.3825063705444336
76,6200a72ceea40a583bc0a6cf3b3dd118,2022-05-17T07:09:04.554970,1078629289,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpRelational,1028.6610498428345
77,da3c4d62a3b5470e6ec4b2f5d84cea6c,2022-05-17T07:09:07.677250,1334,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpRelational,0.0012722015380859375
78,e2ad7e11fcb633101fa1ae09e51e76e8,2022-05-17T07:09:08.461170,3502615,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpRelational,3.3403539657592773
79,e7e6a4707cee2b7be9462454547296f9,2022-05-17T07:09:09.327560,689203764,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpSocial,657.2759284973145
80,fa50974eea038dd80633d75af01c01a7,2022-05-17T07:09:11.936830,252,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpSocial,0.000240325927734375
81,fc56ebc8bb4887f7d099965b87638c1f,2022-05-17T07:09:12.812940,3549224,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpSocial,3.3848037719726562
82,68b43b5bd5d43c82f45ef40b40f2157c,2022-05-17T07:09:13.645180,680327525,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpSocial,648.810887336731
83,f3009b613a627fcff10bd5dfc7eb8f59,2022-05-17T07:09:19.454580,253,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpSocial,0.00024127960205078125
84,fe91ab0cffa652d9b13399e920a37df0,2022-05-17T07:09:20.197920,3503379,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpSocial,3.3410825729370117
85,14421ed26d5a35c51f7aaf3c9ae753f0,2022-05-17T07:09:21.159050,1065752723,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpWm,1016.3809995651245
86,34d43f652ce77b8433d610ccdb72cc66,2022-05-17T07:09:28.332610,4218,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpWm,0.0040225982666015625
87,f4a57a97ccd0ad83a5b7082bc273c252,2022-05-17T07:09:29.168050,3551924,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpWm,3.387378692626953
88,8ecce9633d8f9389d9351c3705e70397,2022-05-17T07:09:30.231020,1052563735,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,bold,HcpWm,1003.8030004501343
89,14913247eac14fb0ac5098c3d3193407,2022-05-17T07:09:38.244050,4215,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-04,events,HcpWm,0.004019737243652344
90,e9c79d2c0109f15d6e262b4adcfde8f3,2022-05-17T07:09:39.092230,3506206,v3.0/sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-04,sbref,HcpWm,3.343778610229492
91,59fe4a0c3f732d2d97dd532597aa8983,2022-05-17T07:09:39.934690,2093572,v3.0/sub-01/ses-05/fmap/sub-01_ses-05_dir-ap_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,fmap,,1.9965858459472656
92,d68fa56bd6d4cbed16bbee9adc1fcb31,2022-05-17T07:09:40.722930,2073505,v3.0/sub-01/ses-05/fmap/sub-01_ses-05_dir-pa_epi.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,fmap,,1.9774484634399414
93,b47736c712be958c2397c7dd85a7b246,2022-05-17T07:09:41.511980,1080550099,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,bold,RSVPLanguage,1030.4928770065308
94,2dcb19ad834cc670744a1d6b878118a2,2022-05-17T07:09:45.103410,3170,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-05,events,RSVPLanguage,0.0030231475830078125
95,82689c75a80f9d7b0cf7a7be252abeae,2022-05-17T07:09:45.890020,3516267,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,sbref,RSVPLanguage,3.3533735275268555
96,66bd113e4c9ddf13a83f21fd436f6b7b,2022-05-17T07:09:46.770110,1080681315,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,bold,RSVPLanguage,1030.6180143356323
97,7fb73ceec88fdd0699cde610d1bcaab1,2022-05-17T07:09:55.116860,3157,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-05,events,RSVPLanguage,0.0030107498168945312
98,8134d572457118df5959059dbe50dced,2022-05-17T07:09:55.885000,3515610,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,sbref,RSVPLanguage,3.3527469635009766
99,cbaf43ad88176551e5c387fabdecdeb7,2022-05-17T07:09:56.664990,1081680031,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,bold,RSVPLanguage,1031.5704641342163
100,0632acd0739bea7f0fc068e969e67fd5,2022-05-17T07:10:05.657790,3165,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-05,events,RSVPLanguage,0.0030183792114257812
101,942d0ef33b4921c6fe8de5047f1bd4b5,2022-05-17T07:10:06.546080,3518418,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,sbref,RSVPLanguage,3.3554248809814453
102,7ec3f1e7d9f7342c736e440808931819,2022-05-17T07:10:07.454480,1069330789,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,bold,RSVPLanguage,1019.793309211731
103,90998f62fed3938658db6a9492927466,2022-05-17T07:10:15.852660,3165,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-05,events,RSVPLanguage,0.0030183792114257812
104,2aab68e8a27b9f8e6e8f3f58cb9f80b8,2022-05-17T07:10:16.732300,3479880,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_sbref.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,sbref,RSVPLanguage,3.3186721801757812
105,3d07b5cc622ebf403736f9d9ca5dc9c7,2022-05-17T07:10:17.643200,1071068123,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_bold.nii.gz,application/octet-stream,gz,NIFTI,sub-01,ses-05,bold,RSVPLanguage,1021.4501600265503
106,8926033843519413ab84fc229f093926,2022-05-17T07:10:26.467650,3151,v3.0/sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_events.tsv,text/tab-separated-values,tsv,,sub-01,ses-05,events,RSVPLanguage,0.0030050277709960938
