,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
5025,08,33,,,GoodBadUgly,pa,9.0,,bold,func,.nii.gz,,958.391827583313,raw,sub-08/ses-33/func/sub-08_ses-33_task-GoodBadUgly_dir-pa_run-09_bold.nii.gz
5026,08,33,,,GoodBadUgly,pa,9.0,,sbref,func,.nii.gz,,3.204319953918457,raw,sub-08/ses-33/func/sub-08_ses-33_task-GoodBadUgly_dir-pa_run-09_sbref.nii.gz
5027,08,33,,,GoodBadUgly,pa,10.0,,bold,func,.nii.gz,,958.9949636459351,raw,sub-08/ses-33/func/sub-08_ses-33_task-GoodBadUgly_dir-pa_run-10_bold.nii.gz
5028,08,33,,,GoodBadUgly,pa,10.0,,sbref,func,.nii.gz,,3.2051868438720703,raw,sub-08/ses-33/func/sub-08_ses-33_task-GoodBadUgly_dir-pa_run-10_sbref.nii.gz
5029,08,34,,,,ap,,,epi,fmap,.nii.gz,,1.9070453643798828,raw,sub-08/ses-34/fmap/sub-08_ses-34_dir-ap_epi.nii.gz
5030,08,34,,,,pa,,,epi,fmap,.nii.gz,,1.8971786499023438,raw,sub-08/ses-34/fmap/sub-08_ses-34_dir-pa_epi.nii.gz
5031,08,34,,,GoodBadUgly,ap,17.0,,bold,func,.nii.gz,,963.8031692504883,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-17_bold.nii.gz
5032,08,34,,,GoodBadUgly,ap,17.0,,sbref,func,.nii.gz,,3.219559669494629,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-17_sbref.nii.gz
5033,08,34,,,GoodBadUgly,ap,18.0,,bold,func,.nii.gz,,443.8972358703613,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-18_bold.nii.gz
5034,08,34,,,GoodBadUgly,ap,18.0,,sbref,func,.nii.gz,,3.220346450805664,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-18_sbref.nii.gz
5035,08,34,,,GoodBadUgly,ap,19.0,,bold,func,.nii.gz,,840.2372932434082,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-19_bold.nii.gz
5036,08,34,,,GoodBadUgly,ap,19.0,,sbref,func,.nii.gz,,3.2200660705566406,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-19_sbref.nii.gz
5037,08,34,,,GoodBadUgly,ap,20.0,,bold,func,.nii.gz,,773.1465129852295,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-20_bold.nii.gz
5038,08,34,,,GoodBadUgly,ap,20.0,,sbref,func,.nii.gz,,3.2185068130493164,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-20_sbref.nii.gz
5039,08,34,,,GoodBadUgly,ap,21.0,,bold,func,.nii.gz,,964.0026512145996,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-21_bold.nii.gz
5040,08,34,,,GoodBadUgly,ap,21.0,,sbref,func,.nii.gz,,3.2190771102905273,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-ap_run-21_sbref.nii.gz
5041,08,34,,,GoodBadUgly,pa,15.0,,bold,func,.nii.gz,,958.0829515457153,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-pa_run-15_bold.nii.gz
5042,08,34,,,GoodBadUgly,pa,15.0,,sbref,func,.nii.gz,,3.2021522521972656,raw,sub-08/ses-34/func/sub-08_ses-34_task-GoodBadUgly_dir-pa_run-15_sbref.nii.gz
