,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
25,01,00,,,ArchiSocial,ap,,,bold,func,.nii.gz,,433.7954511642456,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_bold.nii.gz
26,01,00,,,ArchiSocial,ap,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_events.tsv
27,01,00,,,ArchiSocial,ap,,,sbref,func,.nii.gz,,1.728529930114746,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-ap_sbref.nii.gz
28,01,00,,,ArchiSocial,pa,,,bold,func,.nii.gz,,430.83484268188477,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_bold.nii.gz
29,01,00,,,ArchiSocial,pa,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_events.tsv
30,01,00,,,ArchiSocial,pa,,,sbref,func,.nii.gz,,1.7184085845947266,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSocial_dir-pa_sbref.nii.gz
31,01,00,,,ArchiSpatial,ap,,,bold,func,.nii.gz,,417.49077129364014,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_bold.nii.gz
32,01,00,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_events.tsv
33,01,00,,,ArchiSpatial,ap,,,sbref,func,.nii.gz,,1.7285127639770508,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-ap_sbref.nii.gz
34,01,00,,,ArchiSpatial,pa,,,bold,func,.nii.gz,,414.54263401031494,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_bold.nii.gz
35,01,00,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_events.tsv
36,01,00,,,ArchiSpatial,pa,,,sbref,func,.nii.gz,,1.7194805145263672,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiSpatial_dir-pa_sbref.nii.gz
37,01,00,,,ArchiStandard,ap,,,bold,func,.nii.gz,,258.18169593811035,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_bold.nii.gz
38,01,00,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_events.tsv
39,01,00,,,ArchiStandard,ap,,,sbref,func,.nii.gz,,1.7287616729736328,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-ap_sbref.nii.gz
40,01,00,,,ArchiStandard,pa,,,bold,func,.nii.gz,,256.7983913421631,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_bold.nii.gz
41,01,00,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_events.tsv
42,01,00,,,ArchiStandard,pa,,,sbref,func,.nii.gz,,1.7204532623291016,raw,sub-01/ses-00/func/sub-01_ses-00_task-ArchiStandard_dir-pa_sbref.nii.gz
43,01,03,,,,ap,,,epi,fmap,.nii.gz,,2.009847640991211,raw,sub-01/ses-03/fmap/sub-01_ses-03_dir-ap_epi.nii.gz
44,01,03,,,,pa,,,epi,fmap,.nii.gz,,1.9932146072387695,raw,sub-01/ses-03/fmap/sub-01_ses-03_dir-pa_epi.nii.gz
45,01,03,,,HcpEmotion,ap,,,bold,func,.nii.gz,,464.37185192108154,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_bold.nii.gz
46,01,03,,,HcpEmotion,ap,,,events,func,.tsv,,0.001399993896484375,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_events.tsv
47,01,03,,,HcpEmotion,ap,,,sbref,func,.nii.gz,,3.3680896759033203,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-ap_sbref.nii.gz
48,01,03,,,HcpEmotion,pa,,,bold,func,.nii.gz,,460.08518505096436,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_bold.nii.gz
49,01,03,,,HcpEmotion,pa,,,events,func,.tsv,,0.001399993896484375,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_events.tsv
50,01,03,,,HcpEmotion,pa,,,sbref,func,.nii.gz,,3.339951515197754,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpEmotion_dir-pa_sbref.nii.gz
51,01,03,,,HcpGambling,ap,,,bold,func,.nii.gz,,628.1297397613525,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_bold.nii.gz
52,01,03,,,HcpGambling,ap,,,events,func,.tsv,,0.0014581680297851562,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_events.tsv
53,01,03,,,HcpGambling,ap,,,sbref,func,.nii.gz,,3.367889404296875,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-ap_sbref.nii.gz
54,01,03,,,HcpGambling,pa,,,bold,func,.nii.gz,,622.8891830444336,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_bold.nii.gz
55,01,03,,,HcpGambling,pa,,,events,func,.tsv,,0.0014591217041015625,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_events.tsv
56,01,03,,,HcpGambling,pa,,,sbref,func,.nii.gz,,3.3398218154907227,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpGambling_dir-pa_sbref.nii.gz
57,01,03,,,HcpLanguage,ap,,,bold,func,.nii.gz,,731.5758905410767,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_bold.nii.gz
58,01,03,,,HcpLanguage,ap,,,events,func,.tsv,,0.00040149688720703125,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_events.tsv
59,01,03,,,HcpLanguage,ap,,,sbref,func,.nii.gz,,3.367304801940918,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-ap_sbref.nii.gz
60,01,03,,,HcpLanguage,pa,,,bold,func,.nii.gz,,726.2528438568115,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_bold.nii.gz
61,01,03,,,HcpLanguage,pa,,,events,func,.tsv,,0.0005006790161132812,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_events.tsv
62,01,03,,,HcpLanguage,pa,,,sbref,func,.nii.gz,,3.343006134033203,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpLanguage_dir-pa_sbref.nii.gz
63,01,03,,,HcpMotor,ap,,,bold,func,.nii.gz,,618.048056602478,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_bold.nii.gz
64,01,03,,,HcpMotor,ap,,,events,func,.tsv,,0.0052242279052734375,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_events.tsv
65,01,03,,,HcpMotor,ap,,,sbref,func,.nii.gz,,3.3700637817382812,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-ap_sbref.nii.gz
66,01,03,,,HcpMotor,pa,,,bold,func,.nii.gz,,613.3765859603882,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_bold.nii.gz
67,01,03,,,HcpMotor,pa,,,events,func,.tsv,,0.00522613525390625,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_events.tsv
68,01,03,,,HcpMotor,pa,,,sbref,func,.nii.gz,,3.3432512283325195,raw,sub-01/ses-03/func/sub-01_ses-03_task-HcpMotor_dir-pa_sbref.nii.gz
69,01,04,,,,ap,,,epi,fmap,.nii.gz,,2.0174646377563477,raw,sub-01/ses-04/fmap/sub-01_ses-04_dir-ap_epi.nii.gz
70,01,04,,,,pa,,,epi,fmap,.nii.gz,,1.9921073913574219,raw,sub-01/ses-04/fmap/sub-01_ses-04_dir-pa_epi.nii.gz
71,01,04,,,HcpRelational,ap,,,bold,func,.nii.gz,,1042.2953615188599,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_bold.nii.gz
72,01,04,,,HcpRelational,ap,,,events,func,.tsv,,0.0012788772583007812,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_events.tsv
73,01,04,,,HcpRelational,ap,,,sbref,func,.nii.gz,,3.3825063705444336,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-ap_sbref.nii.gz
74,01,04,,,HcpRelational,pa,,,bold,func,.nii.gz,,1028.6610498428345,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_bold.nii.gz
75,01,04,,,HcpRelational,pa,,,events,func,.tsv,,0.0012722015380859375,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_events.tsv
76,01,04,,,HcpRelational,pa,,,sbref,func,.nii.gz,,3.3403539657592773,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpRelational_dir-pa_sbref.nii.gz
77,01,04,,,HcpSocial,ap,,,bold,func,.nii.gz,,657.2759284973145,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_bold.nii.gz
78,01,04,,,HcpSocial,ap,,,events,func,.tsv,,0.000240325927734375,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_events.tsv
79,01,04,,,HcpSocial,ap,,,sbref,func,.nii.gz,,3.3848037719726562,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-ap_sbref.nii.gz
80,01,04,,,HcpSocial,pa,,,bold,func,.nii.gz,,648.810887336731,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_bold.nii.gz
81,01,04,,,HcpSocial,pa,,,events,func,.tsv,,0.00024127960205078125,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_events.tsv
82,01,04,,,HcpSocial,pa,,,sbref,func,.nii.gz,,3.3410825729370117,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpSocial_dir-pa_sbref.nii.gz
83,01,04,,,HcpWm,ap,,,bold,func,.nii.gz,,1016.3809995651245,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_bold.nii.gz
84,01,04,,,HcpWm,ap,,,events,func,.tsv,,0.0040225982666015625,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_events.tsv
85,01,04,,,HcpWm,ap,,,sbref,func,.nii.gz,,3.387378692626953,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-ap_sbref.nii.gz
86,01,04,,,HcpWm,pa,,,bold,func,.nii.gz,,1003.8030004501343,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_bold.nii.gz
87,01,04,,,HcpWm,pa,,,events,func,.tsv,,0.004019737243652344,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_events.tsv
88,01,04,,,HcpWm,pa,,,sbref,func,.nii.gz,,3.343778610229492,raw,sub-01/ses-04/func/sub-01_ses-04_task-HcpWm_dir-pa_sbref.nii.gz
89,01,05,,,,ap,,,epi,fmap,.nii.gz,,1.9965858459472656,raw,sub-01/ses-05/fmap/sub-01_ses-05_dir-ap_epi.nii.gz
90,01,05,,,,pa,,,epi,fmap,.nii.gz,,1.9774484634399414,raw,sub-01/ses-05/fmap/sub-01_ses-05_dir-pa_epi.nii.gz
91,01,05,,,RSVPLanguage,ap,3.0,,bold,func,.nii.gz,,1030.4928770065308,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_bold.nii.gz
92,01,05,,,RSVPLanguage,ap,3.0,,events,func,.tsv,,0.0030231475830078125,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_events.tsv
93,01,05,,,RSVPLanguage,ap,3.0,,sbref,func,.nii.gz,,3.3533735275268555,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_sbref.nii.gz
94,01,05,,,RSVPLanguage,ap,4.0,,bold,func,.nii.gz,,1030.6180143356323,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_bold.nii.gz
95,01,05,,,RSVPLanguage,ap,4.0,,events,func,.tsv,,0.0030107498168945312,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_events.tsv
96,01,05,,,RSVPLanguage,ap,4.0,,sbref,func,.nii.gz,,3.3527469635009766,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_sbref.nii.gz
97,01,05,,,RSVPLanguage,ap,5.0,,bold,func,.nii.gz,,1031.5704641342163,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_bold.nii.gz
98,01,05,,,RSVPLanguage,ap,5.0,,events,func,.tsv,,0.0030183792114257812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_events.tsv
99,01,05,,,RSVPLanguage,ap,5.0,,sbref,func,.nii.gz,,3.3554248809814453,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_sbref.nii.gz
100,01,05,,,RSVPLanguage,pa,0.0,,bold,func,.nii.gz,,1019.793309211731,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_bold.nii.gz
101,01,05,,,RSVPLanguage,pa,0.0,,events,func,.tsv,,0.0030183792114257812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_events.tsv
102,01,05,,,RSVPLanguage,pa,0.0,,sbref,func,.nii.gz,,3.3186721801757812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_sbref.nii.gz
103,01,05,,,RSVPLanguage,pa,1.0,,bold,func,.nii.gz,,1021.4501600265503,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_bold.nii.gz
104,01,05,,,RSVPLanguage,pa,1.0,,events,func,.tsv,,0.0030050277709960938,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_events.tsv
105,01,05,,,RSVPLanguage,pa,1.0,,sbref,func,.nii.gz,,3.3224143981933594,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_sbref.nii.gz
106,01,05,,,RSVPLanguage,pa,2.0,,bold,func,.nii.gz,,1022.3173685073853,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_bold.nii.gz
107,01,05,,,RSVPLanguage,pa,2.0,,events,func,.tsv,,0.0030241012573242188,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_events.tsv
108,01,05,,,RSVPLanguage,pa,2.0,,sbref,func,.nii.gz,,3.324896812438965,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_sbref.nii.gz
109,01,06,,,,ap,,,epi,fmap,.nii.gz,,1.9671430587768555,raw,sub-01/ses-06/fmap/sub-01_ses-06_dir-ap_epi.nii.gz
110,01,06,,,,pa,,,epi,fmap,.nii.gz,,1.9683036804199219,raw,sub-01/ses-06/fmap/sub-01_ses-06_dir-pa_epi.nii.gz
111,01,06,,,ClipsTrn,ap,3.0,,bold,func,.nii.gz,,1075.7156381607056,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-ap_run-03_bold.nii.gz
112,01,06,,,ClipsTrn,ap,3.0,,sbref,func,.nii.gz,,3.336094856262207,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-ap_run-03_sbref.nii.gz
113,01,06,,,ClipsTrn,pa,1.0,,bold,func,.nii.gz,,1064.1051292419434,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-01_bold.nii.gz
114,01,06,,,ClipsTrn,pa,1.0,,sbref,func,.nii.gz,,3.303391456604004,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-01_sbref.nii.gz
115,01,06,,,ClipsTrn,pa,2.0,,bold,func,.nii.gz,,1067.3867540359497,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-02_bold.nii.gz
116,01,06,,,ClipsTrn,pa,2.0,,sbref,func,.nii.gz,,3.3111581802368164,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-02_sbref.nii.gz
117,01,06,,,ClipsVal,ap,2.0,,bold,func,.nii.gz,,1074.992506980896,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-02_bold.nii.gz
118,01,06,,,ClipsVal,ap,2.0,,sbref,func,.nii.gz,,3.3366050720214844,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-02_sbref.nii.gz
119,01,06,,,ClipsVal,ap,3.0,,bold,func,.nii.gz,,1076.3942031860352,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-03_bold.nii.gz
120,01,06,,,ClipsVal,ap,3.0,,sbref,func,.nii.gz,,3.337696075439453,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-03_sbref.nii.gz
121,01,06,,,ClipsVal,pa,1.0,,bold,func,.nii.gz,,1066.0359840393066,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-pa_run-01_bold.nii.gz
122,01,06,,,ClipsVal,pa,1.0,,sbref,func,.nii.gz,,3.307098388671875,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-pa_run-01_sbref.nii.gz
123,01,07,,,,ap,,,epi,fmap,.nii.gz,,2.0189332962036133,raw,sub-01/ses-07/fmap/sub-01_ses-07_dir-ap_epi.nii.gz
124,01,07,,,,pa,,,epi,fmap,.nii.gz,,1.9897527694702148,raw,sub-01/ses-07/fmap/sub-01_ses-07_dir-pa_epi.nii.gz
125,01,07,,,ArchiEmotional,ap,,,bold,func,.nii.gz,,739.2403316497803,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_bold.nii.gz
126,01,07,,,ArchiEmotional,ap,,,events,func,.tsv,,0.0012378692626953125,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_events.tsv
127,01,07,,,ArchiEmotional,ap,,,sbref,func,.nii.gz,,3.386834144592285,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_sbref.nii.gz
128,01,07,,,ArchiEmotional,pa,,,bold,func,.nii.gz,,728.7583847045898,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_bold.nii.gz
129,01,07,,,ArchiEmotional,pa,,,events,func,.tsv,,0.0012378692626953125,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_events.tsv
130,01,07,,,ArchiEmotional,pa,,,sbref,func,.nii.gz,,3.3418502807617188,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_sbref.nii.gz
131,01,07,,,ArchiSocial,ap,,,bold,func,.nii.gz,,880.385760307312,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_bold.nii.gz
132,01,07,,,ArchiSocial,ap,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_events.tsv
133,01,07,,,ArchiSocial,ap,,,sbref,func,.nii.gz,,3.384143829345703,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_sbref.nii.gz
134,01,07,,,ArchiSocial,pa,,,bold,func,.nii.gz,,867.4128341674805,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_bold.nii.gz
135,01,07,,,ArchiSocial,pa,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_events.tsv
136,01,07,,,ArchiSocial,pa,,,sbref,func,.nii.gz,,3.3365564346313477,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_sbref.nii.gz
137,01,07,,,ArchiSpatial,ap,,,bold,func,.nii.gz,,846.3178997039795,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_bold.nii.gz
138,01,07,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_events.tsv
139,01,07,,,ArchiSpatial,ap,,,sbref,func,.nii.gz,,3.3832006454467773,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_sbref.nii.gz
140,01,07,,,ArchiSpatial,pa,,,bold,func,.nii.gz,,832.8593940734863,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_bold.nii.gz
141,01,07,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_events.tsv
142,01,07,,,ArchiSpatial,pa,,,sbref,func,.nii.gz,,3.3337059020996094,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_sbref.nii.gz
143,01,07,,,ArchiStandard,ap,,,bold,func,.nii.gz,,523.6250457763672,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_bold.nii.gz
144,01,07,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_events.tsv
145,01,07,,,ArchiStandard,ap,,,sbref,func,.nii.gz,,3.3838605880737305,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_sbref.nii.gz
146,01,07,,,ArchiStandard,pa,,,bold,func,.nii.gz,,515.5155572891235,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_bold.nii.gz
147,01,07,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_events.tsv
148,01,07,,,ArchiStandard,pa,,,sbref,func,.nii.gz,,3.334657669067383,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_sbref.nii.gz
149,01,08,,,,ap,,,epi,fmap,.nii.gz,,2.01678466796875,raw,sub-01/ses-08/fmap/sub-01_ses-08_dir-ap_epi.nii.gz
150,01,08,,,,pa,,,epi,fmap,.nii.gz,,1.9895572662353516,raw,sub-01/ses-08/fmap/sub-01_ses-08_dir-pa_epi.nii.gz
151,01,08,,,ClipsTrn,ap,6.0,,bold,func,.nii.gz,,1089.2078647613525,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-ap_run-06_bold.nii.gz
152,01,08,,,ClipsTrn,ap,6.0,,sbref,func,.nii.gz,,3.3763341903686523,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-ap_run-06_sbref.nii.gz
153,01,08,,,ClipsTrn,pa,4.0,,bold,func,.nii.gz,,1076.0311279296875,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-04_bold.nii.gz
154,01,08,,,ClipsTrn,pa,4.0,,sbref,func,.nii.gz,,3.336130142211914,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-04_sbref.nii.gz
155,01,08,,,ClipsTrn,pa,5.0,,bold,func,.nii.gz,,1076.7690267562866,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-05_bold.nii.gz
156,01,08,,,ClipsTrn,pa,5.0,,sbref,func,.nii.gz,,3.3411998748779297,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-05_sbref.nii.gz
157,01,08,,,ClipsVal,ap,5.0,,bold,func,.nii.gz,,1089.141360282898,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsVal_dir-ap_run-05_bold.nii.gz
158,01,08,,,ClipsVal,ap,5.0,,sbref,func,.nii.gz,,3.3766469955444336,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsVal_dir-ap_run-05_sbref.nii.gz
