,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
21,01,00,,,ArchiSocial,ap,,MNI305,,,.nii.gz,triangle_mental-random,2.895596504211426,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ap_space-MNI305_ZMap-triangle_mental-random.nii.gz
22,01,00,,,ArchiSocial,ap,,MNI305,mental,,.json,triangle_mental,0.0005245208740234375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ap_space-MNI305_ZMap-triangle_mental.json
23,01,00,,,ArchiSocial,ap,,MNI305,mental,,.nii.gz,triangle_mental,2.8979320526123047,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ap_space-MNI305_ZMap-triangle_mental.nii.gz
24,01,00,,,ArchiSocial,ap,,MNI305,random,,.json,triangle_random,0.00047779083251953125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ap_space-MNI305_ZMap-triangle_random.json
25,01,00,,,ArchiSocial,ap,,MNI305,random,,.nii.gz,triangle_random,2.892444610595703,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ap_space-MNI305_ZMap-triangle_random.nii.gz
26,01,00,,,ArchiSocial,ffx,,MNI305,,,.json,false_belief-mechanistic,0.0005283355712890625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic.json
27,01,00,,,ArchiSocial,ffx,,MNI305,,,.nii.gz,false_belief-mechanistic,2.8993215560913086,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic.nii.gz
28,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.json,false_belief-mechanistic_audio,0.000518798828125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic_audio.json
29,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.nii.gz,false_belief-mechanistic_audio,2.8969640731811523,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic_audio.nii.gz
30,01,00,,,ArchiSocial,ffx,,MNI305,video,,.json,false_belief-mechanistic_video,0.000518798828125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic_video.json
31,01,00,,,ArchiSocial,ffx,,MNI305,video,,.nii.gz,false_belief-mechanistic_video,2.8970069885253906,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief-mechanistic_video.nii.gz
32,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.json,false_belief_audio,0.0005645751953125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief_audio.json
33,01,00,,,ArchiSocial,ffx,,MNI305,audio,,.nii.gz,false_belief_audio,2.9011735916137695,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief_audio.nii.gz
34,01,00,,,ArchiSocial,ffx,,MNI305,video,,.json,false_belief_video,0.0005617141723632812,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSocial_dir-ffx_space-MNI305_ZMap-false_belief_video.json
