,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
91,01,05,,,RSVPLanguage,ap,3.0,,events,func,.tsv,,0.0030231475830078125,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_events.tsv
92,01,05,,,RSVPLanguage,ap,3.0,,sbref,func,.nii.gz,,3.3533735275268555,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-03_sbref.nii.gz
93,01,05,,,RSVPLanguage,ap,4.0,,bold,func,.nii.gz,,1030.6180143356323,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_bold.nii.gz
94,01,05,,,RSVPLanguage,ap,4.0,,events,func,.tsv,,0.0030107498168945312,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_events.tsv
95,01,05,,,RSVPLanguage,ap,4.0,,sbref,func,.nii.gz,,3.3527469635009766,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-04_sbref.nii.gz
96,01,05,,,RSVPLanguage,ap,5.0,,bold,func,.nii.gz,,1031.5704641342163,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_bold.nii.gz
97,01,05,,,RSVPLanguage,ap,5.0,,events,func,.tsv,,0.0030183792114257812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_events.tsv
98,01,05,,,RSVPLanguage,ap,5.0,,sbref,func,.nii.gz,,3.3554248809814453,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-ap_run-05_sbref.nii.gz
99,01,05,,,RSVPLanguage,pa,0.0,,bold,func,.nii.gz,,1019.793309211731,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_bold.nii.gz
100,01,05,,,RSVPLanguage,pa,0.0,,events,func,.tsv,,0.0030183792114257812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_events.tsv
101,01,05,,,RSVPLanguage,pa,0.0,,sbref,func,.nii.gz,,3.3186721801757812,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-00_sbref.nii.gz
102,01,05,,,RSVPLanguage,pa,1.0,,bold,func,.nii.gz,,1021.4501600265503,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_bold.nii.gz
103,01,05,,,RSVPLanguage,pa,1.0,,events,func,.tsv,,0.0030050277709960938,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_events.tsv
104,01,05,,,RSVPLanguage,pa,1.0,,sbref,func,.nii.gz,,3.3224143981933594,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-01_sbref.nii.gz
105,01,05,,,RSVPLanguage,pa,2.0,,bold,func,.nii.gz,,1022.3173685073853,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_bold.nii.gz
106,01,05,,,RSVPLanguage,pa,2.0,,events,func,.tsv,,0.0030241012573242188,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_events.tsv
107,01,05,,,RSVPLanguage,pa,2.0,,sbref,func,.nii.gz,,3.324896812438965,raw,sub-01/ses-05/func/sub-01_ses-05_task-RSVPLanguage_dir-pa_run-02_sbref.nii.gz
108,01,06,,,,ap,,,epi,fmap,.nii.gz,,1.9671430587768555,raw,sub-01/ses-06/fmap/sub-01_ses-06_dir-ap_epi.nii.gz
109,01,06,,,,pa,,,epi,fmap,.nii.gz,,1.9683036804199219,raw,sub-01/ses-06/fmap/sub-01_ses-06_dir-pa_epi.nii.gz
110,01,06,,,ClipsTrn,ap,3.0,,bold,func,.nii.gz,,1075.7156381607056,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-ap_run-03_bold.nii.gz
111,01,06,,,ClipsTrn,ap,3.0,,sbref,func,.nii.gz,,3.336094856262207,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-ap_run-03_sbref.nii.gz
112,01,06,,,ClipsTrn,pa,1.0,,bold,func,.nii.gz,,1064.1051292419434,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-01_bold.nii.gz
113,01,06,,,ClipsTrn,pa,1.0,,sbref,func,.nii.gz,,3.303391456604004,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-01_sbref.nii.gz
114,01,06,,,ClipsTrn,pa,2.0,,bold,func,.nii.gz,,1067.3867540359497,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-02_bold.nii.gz
115,01,06,,,ClipsTrn,pa,2.0,,sbref,func,.nii.gz,,3.3111581802368164,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsTrn_dir-pa_run-02_sbref.nii.gz
116,01,06,,,ClipsVal,ap,2.0,,bold,func,.nii.gz,,1074.992506980896,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-02_bold.nii.gz
117,01,06,,,ClipsVal,ap,2.0,,sbref,func,.nii.gz,,3.3366050720214844,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-02_sbref.nii.gz
118,01,06,,,ClipsVal,ap,3.0,,bold,func,.nii.gz,,1076.3942031860352,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-03_bold.nii.gz
119,01,06,,,ClipsVal,ap,3.0,,sbref,func,.nii.gz,,3.337696075439453,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-ap_run-03_sbref.nii.gz
120,01,06,,,ClipsVal,pa,1.0,,bold,func,.nii.gz,,1066.0359840393066,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-pa_run-01_bold.nii.gz
121,01,06,,,ClipsVal,pa,1.0,,sbref,func,.nii.gz,,3.307098388671875,raw,sub-01/ses-06/func/sub-01_ses-06_task-ClipsVal_dir-pa_run-01_sbref.nii.gz
122,01,07,,,,ap,,,epi,fmap,.nii.gz,,2.0189332962036133,raw,sub-01/ses-07/fmap/sub-01_ses-07_dir-ap_epi.nii.gz
123,01,07,,,,pa,,,epi,fmap,.nii.gz,,1.9897527694702148,raw,sub-01/ses-07/fmap/sub-01_ses-07_dir-pa_epi.nii.gz
124,01,07,,,ArchiEmotional,ap,,,bold,func,.nii.gz,,739.2403316497803,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_bold.nii.gz
125,01,07,,,ArchiEmotional,ap,,,events,func,.tsv,,0.0012378692626953125,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_events.tsv
126,01,07,,,ArchiEmotional,ap,,,sbref,func,.nii.gz,,3.386834144592285,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-ap_sbref.nii.gz
127,01,07,,,ArchiEmotional,pa,,,bold,func,.nii.gz,,728.7583847045898,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_bold.nii.gz
128,01,07,,,ArchiEmotional,pa,,,events,func,.tsv,,0.0012378692626953125,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_events.tsv
129,01,07,,,ArchiEmotional,pa,,,sbref,func,.nii.gz,,3.3418502807617188,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiEmotional_dir-pa_sbref.nii.gz
130,01,07,,,ArchiSocial,ap,,,bold,func,.nii.gz,,880.385760307312,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_bold.nii.gz
131,01,07,,,ArchiSocial,ap,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_events.tsv
132,01,07,,,ArchiSocial,ap,,,sbref,func,.nii.gz,,3.384143829345703,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-ap_sbref.nii.gz
133,01,07,,,ArchiSocial,pa,,,bold,func,.nii.gz,,867.4128341674805,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_bold.nii.gz
134,01,07,,,ArchiSocial,pa,,,events,func,.tsv,,0.0024232864379882812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_events.tsv
135,01,07,,,ArchiSocial,pa,,,sbref,func,.nii.gz,,3.3365564346313477,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSocial_dir-pa_sbref.nii.gz
136,01,07,,,ArchiSpatial,ap,,,bold,func,.nii.gz,,846.3178997039795,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_bold.nii.gz
137,01,07,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_events.tsv
138,01,07,,,ArchiSpatial,ap,,,sbref,func,.nii.gz,,3.3832006454467773,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-ap_sbref.nii.gz
139,01,07,,,ArchiSpatial,pa,,,bold,func,.nii.gz,,832.8593940734863,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_bold.nii.gz
140,01,07,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_events.tsv
141,01,07,,,ArchiSpatial,pa,,,sbref,func,.nii.gz,,3.3337059020996094,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiSpatial_dir-pa_sbref.nii.gz
142,01,07,,,ArchiStandard,ap,,,bold,func,.nii.gz,,523.6250457763672,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_bold.nii.gz
143,01,07,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_events.tsv
144,01,07,,,ArchiStandard,ap,,,sbref,func,.nii.gz,,3.3838605880737305,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-ap_sbref.nii.gz
145,01,07,,,ArchiStandard,pa,,,bold,func,.nii.gz,,515.5155572891235,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_bold.nii.gz
146,01,07,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_events.tsv
147,01,07,,,ArchiStandard,pa,,,sbref,func,.nii.gz,,3.334657669067383,raw,sub-01/ses-07/func/sub-01_ses-07_task-ArchiStandard_dir-pa_sbref.nii.gz
148,01,08,,,,ap,,,epi,fmap,.nii.gz,,2.01678466796875,raw,sub-01/ses-08/fmap/sub-01_ses-08_dir-ap_epi.nii.gz
149,01,08,,,,pa,,,epi,fmap,.nii.gz,,1.9895572662353516,raw,sub-01/ses-08/fmap/sub-01_ses-08_dir-pa_epi.nii.gz
150,01,08,,,ClipsTrn,ap,6.0,,bold,func,.nii.gz,,1089.2078647613525,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-ap_run-06_bold.nii.gz
151,01,08,,,ClipsTrn,ap,6.0,,sbref,func,.nii.gz,,3.3763341903686523,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-ap_run-06_sbref.nii.gz
152,01,08,,,ClipsTrn,pa,4.0,,bold,func,.nii.gz,,1076.0311279296875,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-04_bold.nii.gz
153,01,08,,,ClipsTrn,pa,4.0,,sbref,func,.nii.gz,,3.336130142211914,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-04_sbref.nii.gz
154,01,08,,,ClipsTrn,pa,5.0,,bold,func,.nii.gz,,1076.7690267562866,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-05_bold.nii.gz
155,01,08,,,ClipsTrn,pa,5.0,,sbref,func,.nii.gz,,3.3411998748779297,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsTrn_dir-pa_run-05_sbref.nii.gz
156,01,08,,,ClipsVal,ap,5.0,,bold,func,.nii.gz,,1089.141360282898,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsVal_dir-ap_run-05_bold.nii.gz
157,01,08,,,ClipsVal,ap,5.0,,sbref,func,.nii.gz,,3.3766469955444336,raw,sub-01/ses-08/func/sub-01_ses-08_task-ClipsVal_dir-ap_run-05_sbref.nii.gz
